Sentence,NER
Transient transfections of CAT reporter gene constructs containing various Fc gamma RIC promoter sequences into U937 cells revealed that a 20 - bp region surrounding the transcription start site ( - 7 to + 13 ) was capable of mediating transcription initiation and that an IFN - gamma responsive element ( GIRE ) was present within 74 bp upstream of the transcription initiation site .,O O O B I I I O O B I I I I O O O O O O B I I I O O B I I O O O O O O O O O O O O O O O O B I I I I O B O O O O B I I O O B I I O
A 17 - bp sequence between positions - 51 and - 35 conferred IFN - gamma responsiveness on a heterologous promoter .,O B I I I O O O O O O O O B I I O O O B I O
Gel shift experiments further showed that the STAT1 alpha protein bound to the Fc gamma RIC GIRE in response to IFN - gamma treatment of U937 cells .,O O O O O O O B I I O O O B I I I O O O B I I O O O O O
Our results demonstrate that transcriptional regulation of the Fc gamma RIC gene by IFN - gamma involves the binding of STAT1 alpha to a 17 - bp GAS homology in the proximal promoter .,O O O O O O O O B I I I O B I I O O O O B I O O B I I I I O O B I O
Constitutively activated Jak - STAT pathway in T cells transformed with HTLV - I .,O O B B I O O O O O O O O O O
Human T cell lymphotropic virus I ( HTLV - I ) is the etiological agent for adult T cell leukemia and tropical spastic paraparesis ( also termed HTLV - I - associated myelopathy ) .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"HTLV - I - infected peripheral blood T cells exhibit an initial phase of interleukin - 2 ( IL - 2 ) - dependent growth ; over time , by an unknown mechanism , the cells become IL - 2 - independent .",O O O O O O O O O O O O O O B I I O B I I O O O O O O O O O O O O O O O O B I I O O O
"Whereas the Jak kinases Jak1 and Jak3 and the signal transducer and activator of transcription proteins Stat3 and Stat5 are activated in normal T cells in response to IL - 2 , this signaling pathway was constitutively activated in HTLV - I - transformed cells .",O O B I B O B O O O O O O O B I B O B O O O O O O O O O B I I O O O O O O O O O O O O O O O
Nitric oxide decreases cytokine - induced endothelial activation .,O O O B O O O O O
"To test the hypothesis that nitric oxide ( NO ) limits endothelial activation , we treated cytokine - stimulated human saphenous vein endothelial cells with several NO donors and assessed their effects on the inducible expression of vascular cell adhesion molecule - 1 ( VCAM - 1 ) .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I I I O B I I O O
"This inhibition was paralleled by reduced monocyte adhesion to endothelial monolayers in nonstatic assays , was unaffected by cGMP analogues , and was quantitatively similar after stimulation by either IL - 1 alpha , IL - 1 beta , IL - 4 , tumor necrosis factor ( TNF alpha ) , or bacterial lipopolysaccharide .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B I I I O B I I I O B I I O B I I O B I O O O O O O
"NO also decreased the endothelial expression of other leukocyte adhesion molecules ( E - selectin and to a lesser extent , intercellular adhesion molecule - 1 ) and secretable cytokines ( IL - 6 and IL - 8 ) .",O O O O O O O O B I I O B I I O O O O O O B I I I I O O O B O B I I O B I I O O
"Nuclear run - on assays , transfection studies using various VCAM - 1 promoter reporter gene constructs , and electrophoretic mobility shift assays indicated that NO represses VCAM - 1 gene transcription , in part , by inhibiting NF - kappa B .",O O O O O O O O O O B I I I I I I O O O O O O O O O O B I I O O O O O O O O B I I I O
We propose that NO ' s ability to limit endothelial activation and inhibit monocyte adhesion may contribute to some of its antiatherogenic and antiinflammatory properties within the vessel wall .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"MIP1 alpha nuclear protein ( MNP ) , a novel transcription factor expressed in hematopoietic cells that is crucial for transcription of the human MIP - 1 alpha gene .",B I I I O B O O O O B I O O O O O O O O O O O B I I I I I O
"Secreted from activated T cells and macrophages , bone marrow - derived MIP - 1 alpha / GOS19 inhibits primitive hematopoietic stem cells and appears to be involved in the homeostatic control of stem cell proliferation .",O O O O O O O O O B I I I I I I I I O O O O O O O O O O O O O O O O O O O
"Therefore , it is important to understand the mechanisms which control the expression of MIP - 1 alpha / GOS19 .",O O O O O O O O O O O O O O B I I I B I O
"Previous work has shown that in Jurkat T cells , a set of widely expressed transcription factors ( the ICK - 1 family ) affect the GOS19 promoter .",O O O O O O O O O O O O O O O B I O O B I I I O O O B I O
"In this communication , we provide evidence that the pathway of induction in the macrophage cell line U937 is different from that in Jurkat cells .",O O O O O O O O O O O O O O O O O O O O O O O O O O
"Furthermore , we show that the ICK - 1 binding site does not confer negative regulation in U937 cells .",O O O O O O B I I I I O O O O O O O O O
Interaction of nuclear extracts from various cell lines and tissue with the MNP site leads to the formation of fast - migrating protein - DNA complexes with similar but distinct electrophoretic mobilities .,O O O O O O O O O O O O B I O O O O O B I I I I I I O O O O O O O
A mutation of the MNP site which does not abrogate ICK - 1 binding inactivates the GOS19 . 1 promoter in U937 cells and reduces its activity by fourfold in Jurkat cells .,O O O O B I O O O O O O O O O O B I I I O O O O O O O O O O O O O
We propose that the MNP protein ( s ) binding at the MNP site constitutes a novel transcription factor ( s ) expressed in hematopoietic cells .,O O O O B I O O O O O O B I O O O B I O O O O O O O O
The effect of Toremifene on the expression of some genes in human mononuclear cells .,O O O O O O O O O O O O O O O
Toremifene exerts multiple and varied effects on the gene expression of human peripheral mononuclear cells .,O O O O O O O O O O O O O O O O
"After short - term , in vitro exposure to therapeutical levels , distinct changes in P - glycoprotein , steroid receptors , p53 and Bcl - 2 expression take place .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"In view of the increasing use of antiestrogens in cancer therapy and prevention , there is obvious merit in long - term in vivo studies to be conducted .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
The interleukin - 5 / receptor interaction activates Lyn and Jak2 tyrosine kinases and propagates signals via the Ras - Raf - 1 - MAP kinase and the Jak - STAT pathways in eosinophils .,O B I I O O O O B I I I I O O O O O B I I I I I I I O O B B I O O O O
We have shown that the interaction of interleukin ( IL ) - 5 with the receptor activates Lyn tyrosine kinase within 1 min and Jak2 tyrosine kinase within 1 - 3 min .,O O O O O O O B I I I I I O O O O B I I O O O O B I I O O O O O O
IL - 5 also stimulates GTP binding to p21ras .,B I I O O O O O B O
Jak2 kinase has been shown to phosphorylate STAT nuclear proteins .,B I O O O O O B I I O
The activation of STAT nuclear factors was studied by electrophoretic mobility shift assay using a gamma activation site ( GAS ) probe .,O O O B I I O O O O O O O O O B I I O B O O O
"We found that IL - 5 induces two GAS - binding proteins in eosinophils , one of which is STAT1 .",O O O B I I O O B I I I O O O O O O O B O
The IE2 gene product of human cytomegalovirus ( HCMV ) is one of a few viral regulatory proteins expressed immediately upon infection of the host cell .,O B I I O O O O O O O O O O O B I I O O O O O O O O O
It is a potent transcriptional activator of many viral and cellular promoters .,O O O O B I O O B I I I O
"However , unlike another tumor suppressor protein , p53 , Rb did not have any significant effect on basal levels of transcription , suggesting that Rb specifically interacts with IE2 rather than other cellular factors involved in the general transcription machinery .",O O O O B I I O B O B O O O O O O O O O O O O O O B O O O B O O O B I O O O O O O O
We found by protein - affinity chromatography that Rb in nuclear extracts or produced by in vitro translation directly bound to IE2 .,O O O O O O O O B O O O O O O O O O O O O B O
"Our results suggest that Rb may regulate the life cycle of HCMV , which is endemic in the human population .",O O O O B O O O O O O O O O O O O O O O O
"Furthermore , these data may provide new insights into the slow rate of HCMV DNA replication in cells and the possible involvement of HCMV in tumorigenesis .",O O O O O O O O O O O O O O O O O O O O O O O O O O O
Expression of the nucleoside diphosphate kinase in human skin cancers : an immunohistochemical study .,O O O B I I O O O O O O O O O
"Expression of nucleoside diphosphate ( NDP ) kinase , which is homologous to the nm23 gene product in a variety of species , has been found to be inversely associated with metastatic potential .",O O B I I I I I O O O O O O B I I O O O O O O O O O O O O O O O O O
"In order to determine whether NDP kinase expression serves as a marker for metastatic potential in human skin cancer , we assessed the levels of NDP kinase expression in 9 keratoacanthomas ( KAs ) , 26 squamous cell carcinomas ( SCCs ) , and 25 basal cell carcinomas ( BCCs ) using immunohistochemistry .",O O O O O B I O O O O O O O O O O O O O O O O O O B I O O O O O O O O O O O O O O O O O O O O O O O O O O O
The expression of NDP kinase was intense in KA and SCC compared with BCC .,O O O B I O O O O O O O O O O
"However , the difference of NDP kinase expression between KA and SCC was not statistically significant .",O O O O O B I O O O O O O O O O O
Our results contradict the hypothesis concerning the possible role of nm23 gene as a metastatic suppressor gene in human skin cancer .,O O O O O O O O O O B I O O O O O O O O O O
The mechanism of overexpression in various tumor cell types and its biological significance in cutaneous carcinogenesis remain to be determined .,O O O O O O O O O O O O O O O O O O O O O
RB and a novel E2F - 1 binding protein in MHC class II deficient B - cell lines and normal IFN - gamma induction of the class IL transactivator CIITA in class II non - inducible RB - defective tumor lines .,B O O O B I I I I O O O O O O O O O O O B I I O O O B I I B O O O O O O O O O O O O
